
UC;OLD_NIO;NEW_NIO;DATA
84846763;44020171;44020171;9/4/2024
71789537;44020166;44020166;9/4/2024
70879796;44020172;44020172;9/4/2024
34063285;44020170;44020170;9/4/2024
87719819;44263726;44263726;9/4/2024
65896262;44020173;44020173;9/4/2024
100027679;44263718;44263718;9/4/2024
81979975;44020169;44020169;9/4/2024
32104669;44020167;44020167;9/4/2024
48126896;44268221;44268221;9/4/2024
8439052;44268220;44268220;9/4/2024
89028520;44022605;44022605;9/4/2024
8439974;44002077;44002077;9/4/2024
52171663;44022607;44022607;9/4/2024
94019819;44017712;44017712;9/4/2024
60175915;44022614;44022614;9/4/2024
31827292;44705189;44705189;9/4/2024
62077775;44264124;44264124;9/4/2024
39516520;44264125;44264125;9/4/2024
22149627;44022606;44022606;9/4/2024
21929351;44264118;44264118;9/4/2024
103377620;44264126;44264126;9/4/2024
100461000;44264123;44264123;9/4/2024
37154052;44264119;44264119;9/4/2024
80021972;44268486;44268486;9/4/2024
82792747;44707949;44707949;9/4/2024
107827719;44707950;44707950;9/4/2024
79661181;44281526;44281526;9/4/2024
96644141;44281518;44281518;9/4/2024
95368841;44281529;44281529;9/4/2024
96430516;44281514;44281514;9/4/2024
95995463;44281519;44281519;9/4/2024
96058641;44281516;44281516;9/4/2024
95150188;44264982;44264982;9/4/2024
96788852;44262767;44262767;9/4/2024
96284323;44270343;44270343;9/4/2024
95483160;44270345;44270345;9/4/2024
96875321;44270349;44270349;9/4/2024
95651276;44270347;44270347;9/4/2024
95483179;44270344;44270344;9/4/2024
96875500;44270352;44270352;9/4/2024
95671323;44270351;44270351;9/4/2024
96875305;44270350;44270350;9/4/2024
95483195;44270348;44270348;9/4/2024
96529997;44270346;44270346;9/4/2024
95737537;44266967;44266967;9/4/2024
96875640;44266971;44266971;9/4/2024
97078298;44262775;44262775;9/4/2024
109181581;44266766;44266766;9/4/2024
108977897;44266769;44266769;9/4/2024
109614968;44266771;44266771;9/4/2024
108963217;44266770;44266770;9/4/2024
109240960;44266765;44266765;9/4/2024
109241746;44266965;44266965;9/4/2024
109004817;44266764;44266764;9/4/2024
109042859;44262760;44262760;9/4/2024
108943178;44266763;44266763;9/4/2024
47830891;44275843;44275843;9/4/2024
43178073;44275853;44275853;9/4/2024
42588340;44275850;44275850;9/4/2024
56501153;44275848;44275848;9/4/2024
46734376;44706674;44706674;9/4/2024
87305330;44275849;44275849;9/4/2024
54571626;44275847;44275847;9/4/2024
80939368;44023584;44023584;9/4/2024
88923592;44275851;44275851;9/4/2024
102885958;44706675;44706675;9/4/2024
108415279;44275852;44275852;9/4/2024
97927775;44706626;44706626;9/4/2024
106500848;44263710;44263710;9/4/2024
103139451;44263729;44263729;9/4/2024
103660518;44263735;44263735;9/4/2024
103022465;44263734;44263734;9/4/2024
102756732;44262069;44262069;9/4/2024
103337555;44262074;44262074;9/4/2024
103660259;44262071;44262071;9/4/2024
103538348;44262062;44262062;9/4/2024
103698906;44262064;44262064;9/4/2024
103676678;44262063;44262063;9/4/2024
103659510;44262066;44262066;9/4/2024
105595799;44262076;44262076;9/4/2024
109279328;44262059;44262059;9/4/2024
108573486;44022573;44022573;9/4/2024
94945047;44022569;44022569;9/4/2024
99849135;44022572;44022572;9/4/2024
100514367;44270271;44270271;9/4/2024
100514383;44264243;44264243;9/4/2024
101786280;44270268;44270268;9/4/2024
95044485;44270267;44270267;9/4/2024
100918530;44270265;44270265;9/4/2024
100918611;44270270;44270270;9/4/2024
107304821;44270264;44270264;9/4/2024
102032483;44022574;44022574;9/4/2024
93516487;44281383;44281383;9/4/2024
93516460;44281387;44281387;9/4/2024
69601640;44020176;44020176;9/4/2024
8415838;44281390;44281390;9/4/2024
105579106;44020184;44020184;9/4/2024
8415820;44020178;44020178;9/4/2024
85519596;44020175;44020175;9/4/2024
77876695;44020177;44020177;9/4/2024
78313104;44705929;44705929;9/4/2024
23235055;44705925;44705925;9/4/2024
31101119;44708007;44708007;9/4/2024
91183740;44708006;44708006;9/4/2024
103454624;44278565;44278565;9/4/2024
89377516;44278577;44278577;9/4/2024
20305133;44278571;44278571;9/4/2024
19531877;44278581;44278581;9/4/2024
19531885;44278567;44278567;9/4/2024
20551525;44264164;44264164;9/4/2024
68289243;44020283;44020283;9/4/2024
76996859;44264161;44264161;9/4/2024
72046163;44264160;44264160;9/4/2024
19217200;44020284;44020284;9/4/2024
57023751;44278570;44278570;9/4/2024
54411700;44278566;44278566;9/4/2024
76829618;44278568;44278568;9/4/2024
92745873;44263636;44263636;9/4/2024
91565707;44263634;44263634;9/4/2024
97231886;44263633;44263633;9/4/2024
95029044;44263629;44263629;9/4/2024
91739845;44269850;44269850;9/4/2024
100586147;44263632;44263632;9/4/2024
68699824;44017562;44017562;9/4/2024
31161456;44001250;44001250;9/4/2024
91700990;44263627;44263627;9/4/2024
94309540;44263631;44263631;9/4/2024
55467296;44017564;44017564;9/4/2024
97118907;44269852;44269852;9/4/2024
63673746;44264405;44264405;9/4/2024
52851800;44264400;44264400;9/4/2024
8412570;44022942;44022942;9/4/2024
62912119;44264404;44264404;9/4/2024
56616155;44004872;44004872;9/4/2024
39454207;44004864;44004864;9/4/2024
8287694;44004857;44004857;9/4/2024
74230387;44004869;44004869;9/4/2024
109567536;44264403;44264403;9/4/2024
57369453;44264401;44264401;9/4/2024
108608441;44004858;44004858;9/4/2024
108608409;44004875;44004875;9/4/2024
108608352;44004861;44004861;9/4/2024
108608484;44004867;44004867;9/4/2024
71921303;44004860;44004860;9/4/2024
31169970;44020222;44020222;9/4/2024
19531699;44269981;44269981;9/4/2024
19749074;44269980;44269980;9/4/2024
46977651;44002190;44002190;9/4/2024
84457830;44263596;44263596;9/4/2024
82032777;44269973;44269973;9/4/2024
54747422;44269975;44269975;9/4/2024
68054360;44269977;44269977;9/4/2024
19217110;44022764;44022764;9/4/2024
87098571;44263588;44263588;9/4/2024
20191430;44263589;44263589;9/4/2024
73915246;44263591;44263591;9/4/2024
68983239;44268334;44268334;9/4/2024
89934440;44263592;44263592;9/4/2024
88722899;44263587;44263587;9/4/2024
45550026;44707989;44707989;9/4/2024
92745032;44264099;44264099;9/4/2024
92438687;44263490;44263490;9/4/2024
91323835;44263496;44263496;9/4/2024
98498886;44263487;44263487;9/4/2024
99418347;44263492;44263492;9/4/2024
93815832;44263494;44263494;9/4/2024
93415249;44263495;44263495;9/4/2024
99971780;44263488;44263488;9/4/2024
92438709;44263493;44263493;9/4/2024
92438717;44263491;44263491;9/4/2024
92631193;44263489;44263489;9/4/2024
93195320;44263459;44263459;9/4/2024
92438768;44263460;44263460;9/4/2024
92438750;44263461;44263461;9/4/2024
92438741;44263465;44263465;9/4/2024
62712187;44707987;44707987;9/4/2024
93308191;44263462;44263462;9/4/2024
92745130;44263457;44263457;9/4/2024
92438792;44264128;44264128;9/4/2024
93195494;44263464;44263464;9/4/2024
92735681;44263458;44263458;9/4/2024
92438814;44263463;44263463;9/4/2024
92438830;44264135;44264135;9/4/2024
92491588;44264127;44264127;9/4/2024
91846471;44264131;44264131;9/4/2024
91603404;44264129;44264129;9/4/2024
98480766;44264134;44264134;9/4/2024
92571280;44264130;44264130;9/4/2024
39547698;44263839;44263839;9/4/2024
47533625;44265049;44265049;9/4/2024
66796709;44002176;44002176;9/4/2024
21300100;44001753;44001753;9/4/2024
68961669;44002168;44002168;9/4/2024
70862567;44001756;44001756;9/4/2024
68962517;44002120;44002120;9/4/2024
68962347;44001750;44001750;9/4/2024
68961960;44002117;44002117;9/4/2024
77912209;44002126;44002126;9/4/2024
82365440;44002167;44002167;9/4/2024
68962665;44001716;44001716;9/4/2024
77782720;44265052;44265052;9/4/2024
92518060;44262159;44262159;9/4/2024
93972253;44264007;44264007;9/4/2024
8156182;44001707;44001707;9/4/2024
80639860;44001712;44001712;9/4/2024
54966051;44001713;44001713;9/4/2024
88775887;44001710;44001710;9/4/2024
43241590;44001714;44001714;9/4/2024
85485993;44001708;44001708;9/4/2024
46092455;44001709;44001709;9/4/2024
68777957;44707086;44707086;9/4/2024
84378905;44707081;44707081;9/4/2024
61904589;44013783;44013783;9/4/2024
101255349;44707083;44707083;9/4/2024
106733990;44570825;44570825;9/4/2024
33377995;44707085;44707085;9/4/2024
33259089;44707082;44707082;9/4/2024
97621528;44710817;44710817;9/4/2024
88101959;44023339;44023339;9/4/2024
89528506;44023344;44023344;9/4/2024
85829200;44023330;44023330;9/4/2024
34258736;44023342;44023342;9/4/2024
50145304;44007494;44007494;9/4/2024
87711680;44023325;44023325;9/4/2024
30448727;44023337;44023337;9/4/2024
85265152;44001662;44001662;9/4/2024
90523806;44023331;44023331;9/4/2024
97237620;44271745;44271745;9/4/2024
97464228;44271751;44271751;9/4/2024
96429348;44271750;44271750;9/4/2024
96165553;44271744;44271744;9/4/2024
95993851;44271749;44271749;9/4/2024
94810214;44271746;44271746;9/4/2024
96836784;44271748;44271748;9/4/2024
102127026;44264971;44264971;9/4/2024
101766688;44264970;44264970;9/4/2024
101477961;44264973;44264973;9/4/2024
72576383;44264975;44264975;9/4/2024
57749710;44711513;44711513;9/4/2024
101711417;44264972;44264972;9/4/2024
100509886;44271226;44271226;9/4/2024
107288311;44264967;44264967;9/4/2024
83537503;44023499;44023499;9/4/2024
83061070;44023500;44023500;9/4/2024
83537600;44023503;44023503;9/4/2024
83986235;44023498;44023498;9/4/2024
8421030;44264974;44264974;9/4/2024
26847108;44281442;44281442;9/4/2024
100689515;44711508;44711508;9/4/2024
8421048;44023504;44023504;9/4/2024
90625528;44263662;44263662;9/4/2024
19859520;44263665;44263665;9/4/2024
19217145;44017675;44017675;9/4/2024
19531737;44263661;44263661;9/4/2024
77403240;44263658;44263658;9/4/2024
20666128;44263664;44263664;9/4/2024
60865768;44263522;44263522;9/4/2024
90701895;44263659;44263659;9/4/2024
87665123;44263523;44263523;9/4/2024
74362798;44263525;44263525;9/4/2024
19531729;44263526;44263526;9/4/2024
81050720;44022491;44022491;9/4/2024
36606170;44267129;44267129;9/4/2024
63830825;44265024;44265024;9/4/2024
59836083;44265017;44265017;9/4/2024
88314260;44705847;44705847;9/4/2024
8389756;44022684;44022684;9/4/2024
8389551;44018307;44018307;9/4/2024
49783637;44705875;44705875;9/4/2024
78149363;44705873;44705873;9/4/2024
87125838;44263615;44263615;9/4/2024
8389390;44263613;44263613;9/4/2024
40820645;44263616;44263616;9/4/2024
77418620;44022682;44022682;9/4/2024
89606388;44022680;44022680;9/4/2024
8390428;44018314;44018314;9/4/2024
92438954;44267071;44267071;9/4/2024
92438946;44267070;44267070;9/4/2024
92438920;44267069;44267069;9/4/2024
91475309;44267063;44267063;9/4/2024
92438970;44270294;44270294;9/4/2024
97096121;44270297;44270297;9/4/2024
96036222;44270301;44270301;9/4/2024
93596138;44270298;44270298;9/4/2024
91534780;44270295;44270295;9/4/2024
91357152;44270299;44270299;9/4/2024
93356161;44270296;44270296;9/4/2024
92438989;44270300;44270300;9/4/2024
92995039;44702606;44702606;9/4/2024
94355835;44270293;44270293;9/4/2024
93535937;44702605;44702605;9/4/2024
92438997;44702604;44702604;9/4/2024
93525010;44702607;44702607;9/4/2024
95935967;44270302;44270302;9/4/2024
56689594;44570531;44570531;9/4/2024
84649119;44279698;44279698;9/4/2024
88537340;44022363;44022363;9/4/2024
89389271;44009439;44009439;9/4/2024
8120021;44279702;44279702;9/4/2024
89736680;44022361;44022361;9/4/2024
78461260;44711081;44711081;9/4/2024
89562828;44279699;44279699;9/4/2024
39920445;44263553;44263553;9/4/2024
103789863;44263550;44263550;9/4/2024
108182797;44263556;44263556;9/4/2024
90918827;44706649;44706649;9/4/2024
45339899;44265214;44265214;9/4/2024
55671950;44017593;44017593;9/4/2024
85925179;44263555;44263555;9/4/2024
49836005;44017591;44017591;9/4/2024
96588667;44263619;44263619;9/4/2024
95554157;44009169;44009169;9/4/2024
106979604;44263652;44263652;9/4/2024
106631926;44263650;44263650;9/4/2024
106820010;44263654;44263654;9/4/2024
107407450;44263655;44263655;9/4/2024
106721909;44263653;44263653;9/4/2024
106722042;44263648;44263648;9/4/2024
112062610;44263651;44263651;9/4/2024
111497086;44263647;44263647;9/4/2024
111497124;44263656;44263656;9/4/2024
111497183;44271733;44271733;9/4/2024
110511042;44263649;44263649;9/4/2024
111497230;44271742;44271742;9/4/2024
111588081;44271756;44271756;9/4/2024
111496900;44271736;44271736;9/4/2024
111496950;44271738;44271738;9/4/2024
110864301;44271754;44271754;9/4/2024
110079060;44271740;44271740;9/4/2024
110735501;44271758;44271758;9/4/2024
98309145;44263674;44263674;9/4/2024
98306626;44263676;44263676;9/4/2024
98306685;44271289;44271289;9/4/2024
98309110;44252699;44252699;9/4/2024
98309048;44020163;44020163;9/4/2024
98309161;44271285;44271285;9/4/2024
61473855;44271288;44271288;9/4/2024
77642260;44017508;44017508;9/4/2024
65539150;44704897;44704897;9/4/2024
112633943;44271290;44271290;9/4/2024
112523544;44271292;44271292;9/4/2024
112447619;44271291;44271291;9/4/2024
108697878;44271286;44271286;9/4/2024
111923026;44271284;44271284;9/4/2024
112633854;44271283;44271283;9/4/2024
101711999;44269809;44269809;9/4/2024
106999010;44269810;44269810;9/4/2024
21531200;44702767;44702767;9/4/2024
8438552;44269808;44269808;9/4/2024
73325970;44269812;44269812;9/4/2024
103303944;44702766;44702766;9/4/2024
8438544;44269803;44269803;9/4/2024
8438595;44013893;44013893;9/4/2024
86521616;44702771;44702771;9/4/2024
86521357;44706351;44706351;9/4/2024
106451030;44706350;44706350;9/4/2024
21687218;44706352;44706352;9/4/2024
107181320;44269807;44269807;9/4/2024
97797928;44264896;44264896;9/4/2024
95799974;44004966;44004966;9/4/2024
96280433;44264893;44264893;9/4/2024
96332760;44264892;44264892;9/4/2024
100793509;44264894;44264894;9/4/2024
100427740;44264895;44264895;9/4/2024
100213120;44264889;44264889;9/4/2024
101271220;44264888;44264888;9/4/2024
102293619;44711516;44711516;9/4/2024
93811438;44004963;44004963;9/4/2024
97261750;44264887;44264887;9/4/2024
97261769;44711514;44711514;9/4/2024
98303333;44264886;44264886;9/4/2024
98303228;44264883;44264883;9/4/2024
98303171;44264891;44264891;9/4/2024
98303430;44264890;44264890;9/4/2024
98303473;44264878;44264878;9/4/2024
98303503;44264877;44264877;9/4/2024
73678333;44263742;44263742;9/4/2024
19217226;44023446;44023446;9/4/2024
19531966;44263825;44263825;9/4/2024
19531958;44269892;44269892;9/4/2024
19217153;44005021;44005021;9/4/2024
80135234;44263740;44263740;9/4/2024
20191561;44263745;44263745;9/4/2024
60928638;44264905;44264905;9/4/2024
29872413;44269883;44269883;9/4/2024
19975554;44269889;44269889;9/4/2024
20305087;44263743;44263743;9/4/2024
80606369;44264901;44264901;9/4/2024
88805506;44264897;44264897;9/4/2024
31172482;44017631;44017631;9/4/2024
31172229;44017633;44017633;9/4/2024
53473132;44017629;44017629;9/4/2024
109617754;44267014;44267014;9/4/2024
31172008;44267013;44267013;9/4/2024
110027990;44267020;44267020;9/4/2024
90032241;44017628;44017628;9/4/2024
31142486;44267018;44267018;9/4/2024
31160441;44018179;44018179;9/4/2024
97302848;44271307;44271307;9/4/2024
12502324;44267015;44267015;9/4/2024
94333629;44267017;44267017;9/4/2024
67032923;44706319;44706319;9/4/2024
103228942;44267022;44267022;9/4/2024
66873789;44018177;44018177;9/4/2024
79848184;44281364;44281364;9/4/2024
8435090;44281397;44281397;9/4/2024
68915527;44281399;44281399;9/4/2024
8435111;44004928;44004928;9/4/2024
68045611;44281395;44281395;9/4/2024
73342335;44004893;44004893;9/4/2024
8435081;44004894;44004894;9/4/2024
8435073;44004895;44004895;9/4/2024
8435065;44281401;44281401;9/4/2024
8435278;44004892;44004892;9/4/2024
85052736;44004887;44004887;9/4/2024
8435243;44004933;44004933;9/4/2024
8435251;44004888;44004888;9/4/2024
31615830;44022455;44022455;9/4/2024
60031581;44022395;44022395;9/4/2024
75122839;44022463;44022463;9/4/2024
31197264;44022462;44022462;9/4/2024
31197256;44022458;44022458;9/4/2024
31197213;44022460;44022460;9/4/2024
90503260;44022457;44022457;9/4/2024
67937357;44264913;44264913;9/4/2024
31197590;44264912;44264912;9/4/2024
32426801;44001801;44001801;9/4/2024
89632320;44264915;44264915;9/4/2024
93805802;44001827;44001827;9/4/2024
93805756;44264909;44264909;9/4/2024
30468078;44702724;44702724;9/4/2024
104257563;44264907;44264907;9/4/2024
54863538;44263329;44263329;9/4/2024
102207518;44711469;44711469;9/4/2024
28642724;44017883;44017883;9/4/2024
28439783;44269904;44269904;9/4/2024
80001793;44702713;44702713;9/4/2024
101711808;44268531;44268531;9/4/2024
99502143;44269911;44269911;9/4/2024
44860579;44263336;44263336;9/4/2024
73634182;44263331;44263331;9/4/2024
82923833;44269905;44269905;9/4/2024
60893257;44263327;44263327;9/4/2024
60022884;44269908;44269908;9/4/2024
80853331;44263330;44263330;9/4/2024
89254830;44264143;44264143;9/4/2024
82938377;44264146;44264146;9/4/2024
82698139;44264137;44264137;9/4/2024
80069851;44264142;44264142;9/4/2024
80159141;44264138;44264138;9/4/2024
83996087;44264139;44264139;9/4/2024
80282644;44707067;44707067;9/4/2024
80089771;44264145;44264145;9/4/2024
79922015;44707064;44707064;9/4/2024
82314799;44264141;44264141;9/4/2024
83164278;44267255;44267255;9/4/2024
79940811;44706709;44706709;9/4/2024
84618884;44706740;44706740;9/4/2024
82655618;44706713;44706713;9/4/2024
80096093;44707068;44707068;9/4/2024
65328485;44264868;44264868;9/4/2024
103922563;44264869;44264869;9/4/2024
100943276;44264871;44264871;9/4/2024
36725480;44264867;44264867;9/4/2024
110262786;44264876;44264876;9/4/2024
92018467;44020210;44020210;9/4/2024
97699527;44264872;44264872;9/4/2024
97806471;44264874;44264874;9/4/2024
101880618;44264870;44264870;9/4/2024
100446906;44264917;44264917;9/4/2024
104638451;44264923;44264923;9/4/2024
98351303;44264922;44264922;9/4/2024
98091948;44264873;44264873;9/4/2024
95236503;44264920;44264920;9/4/2024
94070954;44264875;44264875;9/4/2024
95381139;44264918;44264918;9/4/2024
93880154;44264925;44264925;9/4/2024
60567082;44278722;44278722;9/5/2024
77476832;44278747;44278747;9/5/2024
80068812;44278713;44278713;9/5/2024
88271366;44278751;44278751;9/5/2024
83553185;44278744;44278744;9/5/2024
67194710;44278716;44278716;9/5/2024
77050355;44278721;44278721;9/5/2024
70799571;44278718;44278718;9/5/2024
8126100;44711500;44711500;9/5/2024
82100241;44278719;44278719;9/5/2024
85022322;44278717;44278717;9/5/2024
84080515;44278714;44278714;9/5/2024
89271130;44278720;44278720;9/5/2024
8151342;44707938;44707938;9/5/2024
45638454;44707940;44707940;9/5/2024
92316808;44270166;44270166;9/5/2024
92335730;44270163;44270163;9/5/2024
92313230;44270172;44270172;9/5/2024
92313108;44270171;44270171;9/5/2024
92775241;44270167;44270167;9/5/2024
92334806;44270170;44270170;9/5/2024
92317316;44270226;44270226;9/5/2024
92314007;44270224;44270224;9/5/2024
92318428;44270225;44270225;9/5/2024
93425465;44270232;44270232;9/5/2024
92319203;44271358;44271358;9/5/2024
92316417;44270229;44270229;9/5/2024
92369367;44270230;44270230;9/5/2024
92306004;44270231;44270231;9/5/2024
92333907;44270223;44270223;9/5/2024
92640915;44270228;44270228;9/5/2024
