
UC;ETAPA;Ligação_Tipo Fase;Início Fat-Outubro;Final Fat-Outubro;Início Fat-Novembro;Final Fat-Novembro;Início Fat-Dezembro;Final Fat-Dezembro;Início Fat-Janeiro;Final Fat-Janeiro;Início Fat-Janeiro_27;Final Fat-Janeiro_28;
98566113;7;TR;;;;;;;;;;;
97141844;7;MO;;;;;;;;;;;
98561588;7;MO;;;;;;;;;;;
92329420;7;BI;;;;;;;;;;;
108404331;7;BI;;;;;;;;;;;
106693140;7;BI;;;;;;;;;;;
96567287;7;TR;;;;;;;;;;;
109373111;7;BI;;;;;;;;;;;
108112608;7;BI;;;;;;;;;;;
104153334;7;BI;;;;;;;;;;;
101092199;7;BI;;;;;;;;;;;
95798935;7;TR;;;;;;;;;;;
94647976;7;BI;;;;;;;;;;;
96764210;7;TR;;;;;;;;;;;
91081440;7;TR;;;;;;;;;;;
98155482;7;BI;;;;;;;;;;;
104164085;7;MO;;;;;;;;;;;
90789890;7;BI;;;;;;;;;;;
111397561;7;TR;;;;;;;;;;;
93099959;7;MO;;;;;;;;;;;
93207468;7;TR;;;;;;;;;;;
104010304;7;BI;;;;;;;;;;;
106765353;7;BI;;;;;;;;;;;
106993330;7;BI;;;;;;;;;;;
94104301;7;BI;;;;;;;;;;;
103716734;7;BI;;;;;;;;;;;
103208127;7;BI;;;;;;;;;;;
101317085;7;MO;;;;;;;;;;;
100803180;7;BI;;;;;;;;;;;
101311885;7;BI;;;;;;;;;;;
100267572;7;BI;;;;;;;;;;;
106207393;7;BI;;;;;;;;;;;
108478890;7;BI;;;;;;;;;;;
95428569;7;BI;;;;;;;;;;;
95428666;7;BI;;;;;;;;;;;
96857412;7;BI;;;;;;;;;;;
92633749;7;BI;;;;;;;;;;;
94664854;7;BI;;;;;;;;;;;
111804795;7;BI;;;;;;;;;;;
91932670;7;MO;;;;;;;;;;;
93631430;7;MO;;;;;;;;;;;
93631677;7;MO;;;;;;;;;;;
100226329;7;BI;;;;;;;;;;;
99119200;7;BI;;;;;;;;;;;
95885684;7;BI;;;;;;;;;;;
109986482;7;BI;;;;;;;;;;;
102333726;7;TR;;;;;;;;;;;
107283948;7;BI;;;;;;;;;;;
107893797;7;BI;;;;;;;;;;;
109205987;7;BI;;;;;;;;;;;
48713430;7;BI;;;;;;;;;;;
54384370;7;MO;;;;;;;;;;;
101757808;7;MO;;;;;;;;;;;
94935459;7;BI;;;;;;;;;;;
94027862;7;BI;;;;;;;;;;;
90515153;7;BI;;;;;;;;;;;
55000380;7;MO;;;;;;;;;;;
8357056;7;MO;;;;;;;;;;;
79334245;7;TR;;;;;;;;;;;
73752819;7;MO;;;;;;;;;;;
49049496;7;MO;;;;;;;;;;;
8357021;7;MO;;;;;;;;;;;
49140884;7;TR;;;;;;;;;;;
71194860;7;TR;;;;;;;;;;;
103406883;7;TR;;;;;;;;;;;
42854091;7;MO;;;;;;;;;;;
88041611;7;TR;;;;;;;;;;;
8356980;7;TR;;;;;;;;;;;
95940839;7;TR;;;;;;;;;;;
94513309;7;BI;;;;;;;;;;;
99407256;7;TR;;;;;;;;;;;
103652272;7;TR;;;;;;;;;;;
110148274;7;TR;;;;;;;;;;;
40978508;7;MO;;;;;;;;;;;
8357080;7;MO;;;;;;;;;;;
55211097;7;MO;;;;;;;;;;;
69248125;7;MO;;;;;;;;;;;
48620092;7;MO;;;;;;;;;;;
72768584;7;MO;;;;;;;;;;;
87705389;7;MO;;;;;;;;;;;
43127100;7;MO;;;;;;;;;;;
49836978;7;MO;;;;;;;;;;;
85070203;7;BI;;;;;;;;;;;
8357064;7;MO;;;;;;;;;;;
96712295;7;BI;;;;;;;;;;;
95212310;7;BI;;;;;;;;;;;
105080403;7;TR;;;;;;;;;;;
107032813;7;BI;;;;;;;;;;;
110719573;7;TR;;;;;;;;;;;
95953922;7;BI;;;;;;;;;;;
94328145;7;BI;;;;;;;;;;;
95296778;7;BI;;;;;;;;;;;
99255170;7;BI;;;;;;;;;;;
101530870;7;BI;;;;;;;;;;;
100563147;7;BI;;;;;;;;;;;
102269386;7;BI;;;;;;;;;;;
102993610;7;BI;;;;;;;;;;;
95091653;7;MO;;;;;;;;;;;
101949642;7;BI;;;;;;;;;;;
95042687;7;BI;;;;;;;;;;;
97137022;7;BI;;;;;;;;;;;
98947141;7;TR;;;;;;;;;;;
101324200;7;BI;;;;;;;;;;;
102386730;7;MO;;;;;;;;;;;
103692959;7;TR;;;;;;;;;;;
99213524;7;BI;;;;;;;;;;;
95430814;7;TR;;;;;;;;;;;
93178425;7;TR;;;;;;;;;;;
95331360;7;TR;;;;;;;;;;;
93835086;7;BI;;;;;;;;;;;
100152805;7;BI;;;;;;;;;;;
111936314;7;BI;;;;;;;;;;;
111199360;7;BI;;;;;;;;;;;
109661753;7;BI;;;;;;;;;;;
93230729;7;BI;;;;;;;;;;;
111829992;7;BI;;;;;;;;;;;
93611250;7;MO;;;;;;;;;;;
103112723;7;BI;;;;;;;;;;;
102624500;7;BI;;;;;;;;;;;
92847420;7;MO;;;;;;;;;;;
94201846;7;BI;;;;;;;;;;;
90068785;7;MO;;;;;;;;;;;
103042415;7;BI;;;;;;;;;;;
105143049;7;BI;;;;;;;;;;;
105169960;7;BI;;;;;;;;;;;
105169919;7;BI;;;;;;;;;;;
94002959;7;TR;;;;;;;;;;;
102234205;7;TR;;;;;;;;;;;
95406182;7;BI;;;;;;;;;;;
94307784;7;MO;;;;;;;;;;;
99442850;7;MO;;;;;;;;;;;
104815442;7;TR;;;;;;;;;;;
96963573;7;TR;;;;;;;;;;;
95132007;7;BI;;;;;;;;;;;
106843443;7;TR;;;;;;;;;;;
99371952;7;BI;;;;;;;;;;;
107174103;7;TR;;;;;;;;;;;
110486110;7;BI;;;;;;;;;;;
108669092;7;BI;;;;;;;;;;;
107741563;7;BI;;;;;;;;;;;
105597570;7;TR;;;;;;;;;;;
110761758;7;BI;;;;;;;;;;;
99472864;7;BI;;;;;;;;;;;
103323880;7;BI;;;;;;;;;;;
94771766;7;BI;;;;;;;;;;;
96033070;7;TR;;;;;;;;;;;
102775907;7;BI;;;;;;;;;;;
96656492;7;BI;;;;;;;;;;;
106665154;7;TR;;;;;;;;;;;
94298653;7;BI;;;;;;;;;;;
101273304;7;BI;;;;;;;;;;;
98685376;7;BI;;;;;;;;;;;
96787287;7;BI;;;;;;;;;;;
92820328;7;BI;;;;;;;;;;;
108187497;7;TR;;;;;;;;;;;
92687253;7;TR;;;;;;;;;;;
103654119;7;TR;;;;;;;;;;;
95010211;7;BI;;;;;;;;;;;
95010300;7;BI;;;;;;;;;;;
90615085;7;TR;;;;;;;;;;;
104401478;7;TR;;;;;;;;;;;
104401494;7;BI;;;;;;;;;;;
91968461;7;BI;;;;;;;;;;;
91968623;7;BI;;;;;;;;;;;
107184443;7;BI;;;;;;;;;;;
101042400;7;BI;;;;;;;;;;;
111064651;7;BI;;;;;;;;;;;
104944501;7;BI;;;;;;;;;;;
97201030;7;BI;;;;;;;;;;;
94844992;7;BI;;;;;;;;;;;
101207000;7;BI;;;;;;;;;;;
104043369;7;BI;;;;;;;;;;;
111723760;7;BI;;;;;;;;;;;
106705032;7;TR;;;;;;;;;;;
109808045;7;BI;;;;;;;;;;;
101448724;7;BI;;;;;;;;;;;
92634443;7;TR;;;;;;;;;;;
107991900;7;BI;;;;;;;;;;;
95257667;7;BI;;;;;;;;;;;
109362993;7;BI;;;;;;;;;;;
91776600;7;BI;;;;;;;;;;;
97562483;7;BI;;;;;;;;;;;
102410151;7;BI;;;;;;;;;;;
23716592;7;MO;;;;;;;;;;;
89147375;7;BI;;;;;;;;;;;
78374731;7;MO;;;;;;;;;;;
80574238;7;MO;;;;;;;;;;;
46626514;7;MO;;;;;;;;;;;
52072495;7;TR;;;;;;;;;;;
85756040;7;MO;;;;;;;;;;;
87309548;7;MO;;;;;;;;;;;
78381533;7;MO;;;;;;;;;;;
43127070;7;MO;;;;;;;;;;;
38639157;7;BI;;;;;;;;;;;
23716606;7;MO;;;;;;;;;;;
35549858;7;MO;;;;;;;;;;;
77382080;7;BI;;;;;;;;;;;
85212520;7;MO;;;;;;;;;;;
80136141;7;MO;;;;;;;;;;;
73102741;7;MO;;;;;;;;;;;
65709381;7;MO;;;;;;;;;;;
31484220;7;MO;;;;;;;;;;;
25371282;7;MO;;;;;;;;;;;
56875070;7;MO;;;;;;;;;;;
62914618;7;MO;;;;;;;;;;;
75100274;7;BI;;;;;;;;;;;
50250922;7;MO;;;;;;;;;;;
78721547;7;MO;;;;;;;;;;;
85994154;7;MO;;;;;;;;;;;
69756430;7;BI;;;;;;;;;;;
23944706;7;MO;;;;;;;;;;;
67026699;7;MO;;;;;;;;;;;
23944714;7;MO;;;;;;;;;;;
31284604;7;MO;;;;;;;;;;;
87712075;7;MO;;;;;;;;;;;
66453062;7;MO;;;;;;;;;;;
23944722;7;MO;;;;;;;;;;;
57689830;7;MO;;;;;;;;;;;
75084465;7;MO;;;;;;;;;;;
40547400;7;MO;;;;;;;;;;;
71680586;7;MO;;;;;;;;;;;
25553518;7;MO;;;;;;;;;;;
23944757;7;MO;;;;;;;;;;;
65785959;7;MO;;;;;;;;;;;
74656538;7;MO;;;;;;;;;;;
23944765;7;MO;;;;;;;;;;;
86833529;7;MO;;;;;;;;;;;
72119861;7;MO;;;;;;;;;;;
32563167;7;MO;;;;;;;;;;;
23944781;7;MO;;;;;;;;;;;
56784775;7;MO;;;;;;;;;;;
23944790;7;BI;;;;;;;;;;;
72201932;7;MO;;;;;;;;;;;
57645531;7;MO;;;;;;;;;;;
25759515;7;MO;;;;;;;;;;;
23944811;7;MO;;;;;;;;;;;
61725420;7;MO;;;;;;;;;;;
23944820;7;MO;;;;;;;;;;;
109477650;7;MO;;;;;;;;;;;
53504798;7;MO;;;;;;;;;;;
38141590;7;MO;;;;;;;;;;;
108155684;7;MO;;;;;;;;;;;
29093856;7;MO;;;;;;;;;;;
108094642;7;MO;;;;;;;;;;;
29093899;7;MO;;;;;;;;;;;
29093902;7;MO;;;;;;;;;;;
29093910;7;MO;;;;;;;;;;;
83520376;7;MO;;;;;;;;;;;
74873725;7;BI;;;;;;;;;;;
95419853;7;MO;;;;;;;;;;;
52491803;7;MO;;;;;;;;;;;
75613530;7;MO;;;;;;;;;;;
86371541;7;MO;;;;;;;;;;;
29310890;7;MO;;;;;;;;;;;
57949468;7;MO;;;;;;;;;;;
96930608;7;MO;;;;;;;;;;;
63460220;7;MO;;;;;;;;;;;
30375460;7;MO;;;;;;;;;;;
56022131;7;MO;;;;;;;;;;;
30375487;7;BI;;;;;;;;;;;
30375517;7;MO;;;;;;;;;;;
64595110;7;BI;;;;;;;;;;;
83971130;7;MO;;;;;;;;;;;
30375606;7;MO;;;;;;;;;;;
80461514;7;MO;;;;;;;;;;;
67830935;7;MO;;;;;;;;;;;
62144669;7;MO;;;;;;;;;;;
48929646;7;MO;;;;;;;;;;;
71515895;7;MO;;;;;;;;;;;
60196785;7;BI;;;;;;;;;;;
97809560;7;MO;;;;;;;;;;;
29093937;7;MO;;;;;;;;;;;
87684047;7;BI;;;;;;;;;;;
83574344;7;MO;;;;;;;;;;;
29093961;7;MO;;;;;;;;;;;
108727793;7;MO;;;;;;;;;;;
60244879;7;MO;;;;;;;;;;;
96709570;7;MO;;;;;;;;;;;
106369326;7;MO;;;;;;;;;;;
53072162;7;BI;;;;;;;;;;;
106066544;7;MR;;;;;;;;;;;
77315472;7;MO;;;;;;;;;;;
72406674;7;MO;;;;;;;;;;;
89653963;7;BI;;;;;;;;;;;
23944838;7;MO;;;;;;;;;;;
23944846;7;MO;;;;;;;;;;;
26127636;7;MO;;;;;;;;;;;
26127644;7;MO;;;;;;;;;;;
68219822;7;MO;;;;;;;;;;;
23944854;7;MO;;;;;;;;;;;
70524122;7;MO;;;;;;;;;;;
28730593;7;MO;;;;;;;;;;;
23944870;7;MO;;;;;;;;;;;
63261413;7;TR;;;;;;;;;;;
105542458;7;BI;;;;;;;;;;;
38871629;7;MO;;;;;;;;;;;
72418150;7;TR;;;;;;;;;;;
23944897;7;MO;;;;;;;;;;;
59610522;7;MO;;;;;;;;;;;
26127652;7;MO;;;;;;;;;;;
72351861;7;MO;;;;;;;;;;;
25553550;7;MO;;;;;;;;;;;
83541365;7;MO;;;;;;;;;;;
71553770;7;MO;;;;;;;;;;;
87429705;7;MO;;;;;;;;;;;
23944927;7;MO;;;;;;;;;;;
54594162;7;MO;;;;;;;;;;;
28832361;7;MO;;;;;;;;;;;
103720332;7;MO;;;;;;;;;;;
83212159;7;MO;;;;;;;;;;;
25371380;7;TR;;;;;;;;;;;
48263400;7;MO;;;;;;;;;;;
31692761;7;MO;;;;;;;;;;;
25371401;7;MO;;;;;;;;;;;
23944943;7;MO;;;;;;;;;;;
65065948;7;MO;;;;;;;;;;;
57799946;7;BI;;;;;;;;;;;
55959032;7;MO;;;;;;;;;;;
80826920;7;MO;;;;;;;;;;;
23944960;7;BI;;;;;;;;;;;
111534720;7;MO;;;;;;;;;;;
110071050;7;MR;;;;;;;;;;;
23944978;7;MO;;;;;;;;;;;
23944986;7;MO;;;;;;;;;;;
88323889;7;MO;;;;;;;;;;;
25759531;7;MO;;;;;;;;;;;
88605515;7;BI;;;;;;;;;;;
23945001;7;MO;;;;;;;;;;;
79378625;7;MO;;;;;;;;;;;
88332012;7;MO;;;;;;;;;;;
72419431;7;MO;;;;;;;;;;;
23945036;7;MO;;;;;;;;;;;
23945044;7;MO;;;;;;;;;;;
41995937;7;BI;;;;;;;;;;;
112596088;7;BI;;;;;;;;;;;
72124792;7;MO;;;;;;;;;;;
103385185;7;MO;;;;;;;;;;;
49235940;7;MO;;;;;;;;;;;
29099749;7;MO;;;;;;;;;;;
73238040;7;MO;;;;;;;;;;;
90881958;7;MO;;;;;;;;;;;
58110763;7;MO;;;;;;;;;;;
29310970;7;MO;;;;;;;;;;;
29310989;7;MO;;;;;;;;;;;
69131295;7;MO;;;;;;;;;;;
54832446;7;MO;;;;;;;;;;;
30375622;7;MO;;;;;;;;;;;
30375630;7;MO;;;;;;;;;;;
57016615;7;BI;;;;;;;;;;;
83829733;7;MO;;;;;;;;;;;
30375665;7;MO;;;;;;;;;;;
30375673;7;MO;;;;;;;;;;;
61806420;7;MO;;;;;;;;;;;
30375711;7;MO;;;;;;;;;;;
30375720;7;MO;;;;;;;;;;;
32793383;7;BI;;;;;;;;;;;
30375746;7;MO;;;;;;;;;;;
81833725;7;MO;;;;;;;;;;;
83348468;7;MO;;;;;;;;;;;
30567262;7;MO;;;;;;;;;;;
88738299;7;BI;;;;;;;;;;;
69131147;7;MO;;;;;;;;;;;
98545353;7;MO;;;;;;;;;;;
29311020;7;MO;;;;;;;;;;;
82976929;7;MO;;;;;;;;;;;
29311063;7;MO;;;;;;;;;;;
55833772;7;MO;;;;;;;;;;;
102239169;7;BI;;;;;;;;;;;
111563402;7;BI;;;;;;;;;;;
102634661;7;BI;;;;;;;;;;;
111118794;7;BI;;;;;;;;;;;
25553569;7;MO;;;;;;;;;;;
111046661;7;BI;;;;;;;;;;;
112003931;7;MO;;;;;;;;;;;
77450671;7;MO;;;;;;;;;;;
57448132;7;MO;;;;;;;;;;;
74266640;7;MO;;;;;;;;;;;
62280481;7;MO;;;;;;;;;;;
29094046;7;MO;;;;;;;;;;;
88665828;7;MO;;;;;;;;;;;
68123566;7;MO;;;;;;;;;;;
106107178;7;MO;;;;;;;;;;;
76831191;7;MO;;;;;;;;;;;
74162470;7;MO;;;;;;;;;;;
72072334;7;MO;;;;;;;;;;;
23945079;7;MO;;;;;;;;;;;
48561940;7;MO;;;;;;;;;;;
69288747;7;MO;;;;;;;;;;;
78424712;7;MO;;;;;;;;;;;
65992490;7;MO;;;;;;;;;;;
80086780;7;BI;;;;;;;;;;;
32342306;7;MO;;;;;;;;;;;
63888203;7;BI;;;;;;;;;;;
68488548;7;BI;;;;;;;;;;;
102366365;7;BI;;;;;;;;;;;
23945109;7;MO;;;;;;;;;;;
25759558;7;MO;;;;;;;;;;;
53539001;7;MO;;;;;;;;;;;
23945117;7;MO;;;;;;;;;;;
43838278;7;MO;;;;;;;;;;;
107432439;7;BI;;;;;;;;;;;
59840234;7;MO;;;;;;;;;;;
25162209;7;MO;;;;;;;;;;;
61083097;7;MO;;;;;;;;;;;
23945133;7;MO;;;;;;;;;;;
78392284;7;MO;;;;;;;;;;;
84868570;7;MO;;;;;;;;;;;
63638690;7;MO;;;;;;;;;;;
23945150;7;BI;;;;;;;;;;;
78392560;7;BI;;;;;;;;;;;
23945176;7;MO;;;;;;;;;;;
23945184;7;MO;;;;;;;;;;;
23945192;7;MO;;;;;;;;;;;
28316428;7;MO;;;;;;;;;;;
84926279;7;MO;;;;;;;;;;;
25162225;7;MO;;;;;;;;;;;
25371452;7;MO;;;;;;;;;;;
48871699;7;MO;;;;;;;;;;;
103986707;7;BI;;;;;;;;;;;
81122624;7;MO;;;;;;;;;;;
25162233;7;TR;;;;;;;;;;;
63144239;7;MO;;;;;;;;;;;
23945230;7;MO;;;;;;;;;;;
23945249;7;MO;;;;;;;;;;;
63493926;7;MO;;;;;;;;;;;
56254636;7;MO;;;;;;;;;;;
67094473;7;TR;;;;;;;;;;;
111088453;7;MO;;;;;;;;;;;
25162268;7;MO;;;;;;;;;;;
77507371;7;MO;;;;;;;;;;;
68844972;7;MO;;;;;;;;;;;
23945273;7;MO;;;;;;;;;;;
25553593;7;MO;;;;;;;;;;;
50323709;7;MO;;;;;;;;;;;
97052310;7;MO;;;;;;;;;;;
29311128;7;TR;;;;;;;;;;;
57319944;7;MO;;;;;;;;;;;
83204075;7;BI;;;;;;;;;;;
66107075;7;MO;;;;;;;;;;;
29311187;7;MO;;;;;;;;;;;
29311195;7;MO;;;;;;;;;;;
29311209;7;MO;;;;;;;;;;;
72485868;7;MO;;;;;;;;;;;
85759015;7;MO;;;;;;;;;;;
69345066;7;MO;;;;;;;;;;;
70409005;7;MO;;;;;;;;;;;
88277518;7;MO;;;;;;;;;;;
30375835;7;MO;;;;;;;;;;;
74553925;7;MO;;;;;;;;;;;
32144970;7;MO;;;;;;;;;;;
90094085;7;MO;;;;;;;;;;;
93635354;7;BI;;;;;;;;;;;
37537555;7;MO;;;;;;;;;;;
66170338;7;MO;;;;;;;;;;;
102073937;7;MO;;;;;;;;;;;
89883209;7;MO;;;;;;;;;;;
85590746;7;MO;;;;;;;;;;;
80739318;7;MO;;;;;;;;;;;
102631859;7;MO;;;;;;;;;;;
71327444;7;MO;;;;;;;;;;;
30165911;7;MO;;;;;;;;;;;
100155359;7;BI;;;;;;;;;;;
101679289;7;BI;;;;;;;;;;;
101867867;7;BI;;;;;;;;;;;
100321240;7;BI;;;;;;;;;;;
100372309;7;BI;;;;;;;;;;;
97519600;7;MO;;;;;;;;;;;
40940896;7;MO;;;;;;;;;;;
62305352;7;MO;;;;;;;;;;;
29393221;7;MO;;;;;;;;;;;
73311340;7;MO;;;;;;;;;;;
75483238;7;MO;;;;;;;;;;;
112317111;7;BI;;;;;;;;;;;
112317006;7;BI;;;;;;;;;;;
25759566;7;BI;;;;;;;;;;;
62234730;7;BI;;;;;;;;;;;
112377530;7;BI;;;;;;;;;;;
34354441;7;TR;;;;;;;;;;;
62009613;7;MO;;;;;;;;;;;
108346595;7;TR;;;;;;;;;;;
92137679;7;MO;;;;;;;;;;;
88703010;7;MO;;;;;;;;;;;
20593260;7;BI;;;;;;;;;;;
30057353;7;MO;;;;;;;;;;;
99260557;7;MO;;;;;;;;;;;
103748210;7;MO;;;;;;;;;;;
72171359;7;BI;;;;;;;;;;;
56019963;7;MO;;;;;;;;;;;
20472137;7;MO;;;;;;;;;;;
93308450;7;BI;;;;;;;;;;;
95742964;7;BI;;;;;;;;;;;
95580000;7;BI;;;;;;;;;;;
103147705;7;MO;;;;;;;;;;;
34546979;7;BI;;;;;;;;;;;
32902514;7;BI;;;;;;;;;;;
63466295;7;BI;;;;;;;;;;;
8497281;7;BI;;;;;;;;;;;
108766373;7;MO;;;;;;;;;;;
104163216;7;BI;;;;;;;;;;;
104225505;7;MO;;;;;;;;;;;
103906517;7;MO;;;;;;;;;;;
29839807;7;MO;;;;;;;;;;;
93175728;7;MO;;;;;;;;;;;
93175698;7;MO;;;;;;;;;;;
74328590;7;MO;;;;;;;;;;;
95781650;7;BI;;;;;;;;;;;
95560378;7;BI;;;;;;;;;;;
95484426;7;BI;;;;;;;;;;;
95447261;7;BI;;;;;;;;;;;
92873189;7;TR;;;;;;;;;;;
82240698;7;MO;;;;;;;;;;;
95275908;7;BI;;;;;;;;;;;
76984486;7;BI;;;;;;;;;;;
91482321;7;BI;;;;;;;;;;;
111955866;7;MO;;;;;;;;;;;
84568810;7;MO;;;;;;;;;;;
96485329;7;MO;;;;;;;;;;;
110995775;7;MO;;;;;;;;;;;
102092036;7;BI;;;;;;;;;;;
103399216;7;BI;;;;;;;;;;;
98658190;7;BI;;;;;;;;;;;
105396141;7;BI;;;;;;;;;;;
87684152;7;BI;;;;;;;;;;;
85381837;7;BI;;;;;;;;;;;
72832339;7;MO;;;;;;;;;;;
99372738;7;MO;;;;;;;;;;;
8288194;7;MO;;;;;;;;;;;
60100885;7;MO;;;;;;;;;;;
51524538;7;MO;;;;;;;;;;;
79277853;7;MO;;;;;;;;;;;
42377790;7;MO;;;;;;;;;;;
102727570;7;BI;;;;;;;;;;;
90351444;7;MO;;;;;;;;;;;
29490758;7;MO;;;;;;;;;;;
45640599;7;MO;;;;;;;;;;;
109943457;7;BI;;;;;;;;;;;
84503343;7;TR;;;;;;;;;;;
49698958;7;MO;;;;;;;;;;;
56116675;7;TR;;;;;;;;;;;
13910884;7;MO;;;;;;;;;;;
78047676;7;BI;;;;;;;;;;;
112540333;7;BI;;;;;;;;;;;
53167295;7;MO;;;;;;;;;;;
81610190;7;MO;;;;;;;;;;;
36240044;7;TR;;;;;;;;;;;
25759523;7;BI;;;;;;;;;;;
69559783;7;TR;;;;;;;;;;;
67653545;7;BI;;;;;;;;;;;
101444281;7;BI;;;;;;;;;;;
101444117;7;BI;;;;;;;;;;;
101444206;7;BI;;;;;;;;;;;
101444605;7;BI;;;;;;;;;;;
33685460;7;TR;;;;;;;;;;;
38205491;7;MO;;;;;;;;;;;
76123324;7;MO;;;;;;;;;;;
92591230;7;BI;;;;;;;;;;;
93874677;7;MO;;;;;;;;;;;
40343871;7;BI;;;;;;;;;;;
89281250;7;TR;;;;;;;;;;;
112536700;7;MO;;;;;;;;;;;
110271092;7;BI;;;;;;;;;;;
103877924;7;MO;;;;;;;;;;;
104827351;7;MO;;;;;;;;;;;
63616980;7;MO;;;;;;;;;;;
112536727;7;BI;;;;;;;;;;;
100743951;7;MO;;;;;;;;;;;
31455000;7;MO;;;;;;;;;;;
94755086;7;MO;;;;;;;;;;;
64932478;7;MO;;;;;;;;;;;
81285892;7;MO;;;;;;;;;;;
63721066;7;MO;;;;;;;;;;;
101103239;7;MO;;;;;;;;;;;
62858807;7;MO;;;;;;;;;;;
84182997;7;MO;;;;;;;;;;;
8288135;7;BI;;;;;;;;;;;
87332809;7;MO;;;;;;;;;;;
63573393;7;MO;;;;;;;;;;;
8288151;7;MO;;;;;;;;;;;
8288160;7;MO;;;;;;;;;;;
45752940;7;MO;;;;;;;;;;;
85288853;7;MO;;;;;;;;;;;
49960725;7;BI;;;;;;;;;;;
22018654;7;MO;;;;;;;;;;;
8288240;7;MO;;;;;;;;;;;
97356808;7;BI;;;;;;;;;;;
8288259;7;BI;;;;;;;;;;;
68187599;7;MO;;;;;;;;;;;
21224064;7;MO;;;;;;;;;;;
73884065;7;MO;;;;;;;;;;;
67020747;7;MO;;;;;;;;;;;
102669155;7;MO;;;;;;;;;;;
71105271;7;MO;;;;;;;;;;;
77449665;7;MO;;;;;;;;;;;
80416373;7;MO;;;;;;;;;;;
73739529;7;MO;;;;;;;;;;;
95979735;7;BI;;;;;;;;;;;
62419773;7;MO;;;;;;;;;;;
77411110;7;MO;;;;;;;;;;;
52215466;7;MO;;;;;;;;;;;
59094532;7;MO;;;;;;;;;;;
91936659;7;MO;;;;;;;;;;;
45809585;7;MO;;;;;;;;;;;
84670150;7;MO;;;;;;;;;;;
90303512;7;BI;;;;;;;;;;;
23116633;7;MO;;;;;;;;;;;
67798381;7;BI;;;;;;;;;;;
88877027;7;MO;;;;;;;;;;;
21224080;7;MO;;;;;;;;;;;
97039829;7;BI;;;;;;;;;;;
103679278;7;BI;;;;;;;;;;;
93267312;7;BI;;;;;;;;;;;
94642532;7;BI;;;;;;;;;;;
8288291;7;MO;;;;;;;;;;;
52789519;7;MO;;;;;;;;;;;
58084843;7;MO;;;;;;;;;;;
68782047;7;TR;;;;;;;;;;;
8288305;7;MO;;;;;;;;;;;
8288313;7;MO;;;;;;;;;;;
57226377;7;MO;;;;;;;;;;;
58940871;7;MO;;;;;;;;;;;
79733425;7;TR;;;;;;;;;;;
65180380;7;MO;;;;;;;;;;;
73158143;7;BI;;;;;;;;;;;
32342314;7;MO;;;;;;;;;;;
31936989;7;BI;;;;;;;;;;;
105869589;7;MO;;;;;;;;;;;
105869643;7;MO;;;;;;;;;;;
31936997;7;MO;;;;;;;;;;;
105869694;7;MO;;;;;;;;;;;
110971167;7;BI;;;;;;;;;;;
110971221;7;BI;;;;;;;;;;;
110967135;7;BI;;;;;;;;;;;
110967267;7;BI;;;;;;;;;;;
77786475;7;MO;;;;;;;;;;;
42705002;7;MO;;;;;;;;;;;
59740450;7;MO;;;;;;;;;;;
62274651;7;MO;;;;;;;;;;;
69119155;7;MO;;;;;;;;;;;
20833377;7;MO;;;;;;;;;;;
55774873;7;MO;;;;;;;;;;;
59842814;7;MO;;;;;;;;;;;
87190257;7;MO;;;;;;;;;;;
68509537;7;MO;;;;;;;;;;;
68509316;7;MO;;;;;;;;;;;
32933940;7;MO;;;;;;;;;;;
41603206;7;MO;;;;;;;;;;;
83764356;7;MO;;;;;;;;;;;
74484273;7;MO;;;;;;;;;;;
38689375;7;MO;;;;;;;;;;;
102315981;7;BI;;;;;;;;;;;
102305269;7;BI;;;;;;;;;;;
102298718;7;BI;;;;;;;;;;;
102281181;7;BI;;;;;;;;;;;
102335222;7;BI;;;;;;;;;;;
102287686;7;BI;;;;;;;;;;;
102287821;7;BI;;;;;;;;;;;
102281050;7;BI;;;;;;;;;;;
102281238;7;BI;;;;;;;;;;;
102287759;7;BI;;;;;;;;;;;
102280983;7;BI;;;;;;;;;;;
102281122;7;BI;;;;;;;;;;;
102281297;7;BI;;;;;;;;;;;
102316031;7;BI;;;;;;;;;;;
102287970;7;BI;;;;;;;;;;;
102298661;7;BI;;;;;;;;;;;
102289620;7;BI;;;;;;;;;;;
102329982;7;BI;;;;;;;;;;;
102344272;7;BI;;;;;;;;;;;
102287864;7;BI;;;;;;;;;;;
102287996;7;BI;;;;;;;;;;;
102283362;7;BI;;;;;;;;;;;
102334641;7;BI;;;;;;;;;;;
102290350;7;BI;;;;;;;;;;;
102290555;7;BI;;;;;;;;;;;
102287910;7;BI;;;;;;;;;;;
102288070;7;BI;;;;;;;;;;;
102289522;7;BI;;;;;;;;;;;
102289891;7;BI;;;;;;;;;;;
102290490;7;BI;;;;;;;;;;;
102315868;7;TR;;;;;;;;;;;
102315914;7;BI;;;;;;;;;;;
102282102;7;BI;;;;;;;;;;;
102283192;7;BI;;;;;;;;;;;
102283265;7;BI;;;;;;;;;;;
102287090;7;BI;;;;;;;;;;;
102298394;7;BI;;;;;;;;;;;
102283052;7;BI;;;;;;;;;;;
102298505;7;BI;;;;;;;;;;;
102287007;7;BI;;;;;;;;;;;
102282013;7;BI;;;;;;;;;;;
102303886;7;BI;;;;;;;;;;;
102319618;7;BI;;;;;;;;;;;
