
UC;NEW_NIO;OLD_NIO;DATA
105322423;45458260;391232889;10/18/24
108478050;45458257;410278233;10/18/24
105324280;45458255;391731383;10/18/24
105320536;45458261;390634869;10/18/24
105322890;45458264;390634872;10/18/24
42379776;45255829;200930865;10/18/24
46383069;45460916;202430791;10/18/24
79455581;45458688;253530915;10/18/24
79455492;45255823;253530919;10/18/24
66322847;45458690;244430492;10/18/24
70500606;45460920;993731338;10/18/24
85476196;45458707;933431015;10/18/24
29938619;45459446;961731403;10/18/24
93488742;45459524;330330255;10/18/24
78063914;45457562;281133301;10/18/24
70435600;45457560;203230093;10/18/24
8134820;45460891;993632666;10/18/24
78708990;45460851;292230649;10/18/24
46229337;45460852;982230248;10/18/24
89824768;45457682;241632046;10/18/24
63129477;45460885;292230652;10/18/24
78839688;45459459;292230638;10/18/24
8134855;45457730;401230498;10/18/24
84148276;45257637;294531994;10/18/24
81581882;45257634;292231994;10/18/24
81955901;45257635;292230656;10/18/24
81840870;45257632;291932465;10/18/24
81820356;45257633;291931471;10/18/24
81673418;45257630;292230154;10/18/24
75574667;45457577;271732759;10/18/24
97773280;45459238;350134229;10/18/24
94554773;45459239;340730648;10/18/24
94756597;45459243;932030735;10/18/24
94603499;45257058;331431888;10/18/24
100253717;45257057;353232206;10/18/24
94469679;45257052;331932084;10/18/24
95689923;45457217;340730646;10/18/24
95303049;45457218;393432610;10/18/24
93566166;45457222;330330130;10/18/24
102569487;45456770;371734818;10/18/24
102503460;45461439;370533526;10/18/24
102474850;45461442;370532805;10/18/24
103439323;45461435;373333007;10/18/24
102544310;45461443;370533977;10/18/24
109557581;45456766;415578931;10/18/24
109590902;45459051;414377618;10/18/24
103719814;45459054;401331238;10/18/24
102488274;45459050;370533975;10/18/24
108580989;45459053;414377780;10/18/24
93610246;45459470;330330850;10/18/24
93859341;45460353;330330302;10/18/24
103705635;45459037;370732399;10/18/24
107889625;45459035;391031006;10/18/24
106285866;45459044;392632476;10/18/24
103679782;45459039;370733042;10/18/24
105278955;45459429;390230511;10/18/24
108925676;45459355;410779454;10/18/24
105322717;45459360;390134566;10/18/24
105324167;45459362;390634870;10/18/24
105321540;45459356;390634874;10/18/24
105324256;45459364;390634871;10/18/24
108574830;45459358;410877985;10/18/24
109134869;45459359;412477194;10/18/24
91110190;45251867;423276050;10/18/24
98865609;45458310;340730621;10/18/24
98526650;45456543;290631269;10/18/24
91482992;45458314;312832994;10/18/24
98510363;45460387;313531490;10/18/24
91423740;45456541;312130898;10/18/24
98440314;45456544;313330450;10/18/24
104792795;44282980;401431044;10/18/24
104549378;44282977;380432161;10/18/24
104743468;44282975;380832358;10/18/24
83465812;45460805;981833684;10/18/24
81488718;45457172;292231967;10/18/24
87626713;45457167;302131751;10/18/24
90904516;45460807;232734437;10/18/24
81853181;45457174;312932654;10/18/24
81588399;45460813;292132017;10/18/24
81774192;45460814;291931487;10/18/24
98822306;45457340;380630669;10/18/24
98403630;45457365;312834614;10/18/24
95057129;45459499;333633895;10/18/24
95634711;45459498;340133541;10/18/24
96153814;45459486;340634753;10/18/24
93655991;45459494;331133782;10/18/24
94800871;45459501;341333773;10/18/24
94281270;45459502;331231910;10/18/24
94432872;45459503;990331806;10/18/24
95111468;45459490;333633902;10/18/24
112252176;45461426;430778029;10/19/24
73419125;45461423;421977826;10/19/24
34594027;45461419;431278736;10/19/24
107440270;45458986;401630778;10/19/24
109076060;45458989;411377142;10/19/24
71265597;45458994;421276826;10/19/24
50220705;45461215;331133959;10/19/24
77995139;45461223;380251317;10/19/24
83026606;45461220;430377520;10/19/24
27308596;45461222;933230374;10/19/24
8104808;45456650;423176591;10/19/24
8279330;45457658;362433897;10/19/24
98893718;45457647;423176258;10/19/24
109763130;45457646;415076240;10/19/24
26505770;44711686;872840707;10/19/24
82103305;45458282;291931377;10/19/24
82658293;45458281;292230160;10/19/24
76974642;45458278;272434266;10/19/24
49442015;45458276;930432945;10/19/24
83341781;45458279;342633984;10/19/24
94559562;45257247;331431858;10/19/24
8444242;45257261;370230146;10/19/24
89293517;45257264;370230147;10/19/24
106963910;45257266;401030115;10/19/24
8409390;45252136;360230803;10/19/24
21335583;45252134;794030298;10/19/24
91687241;45257991;291130012;10/19/24
99132109;45457184;313330462;10/19/24
90962370;45456780;361832578;10/19/24
83389202;45456778;360131668;10/19/24
50698486;45456779;200530837;10/19/24
95726055;45457520;272330872;10/19/24
97731374;45457518;324830599;10/19/24
101143818;45457516;361830437;10/19/24
97273171;45457521;341830523;10/19/24
98593331;45457476;352531958;10/19/24
98223828;45458300;351233319;10/19/24
84740361;44286224;984732146;10/19/24
84409410;44286221;210534065;10/19/24
44496460;44715002;861240186;10/19/24
29418658;45256858;210531503;10/19/24
48500348;44715001;861240185;10/19/24
55879560;45763855;243140261;10/19/24
91116031;45460512;982032292;10/19/24
77771940;45460514;982230239;10/19/24
84869925;45257199;982032696;10/19/24
38195437;45257194;981230902;10/19/24
38188511;45257190;981231464;10/19/24
40136124;45257198;990830283;10/19/24
31250998;45461298;900430103;10/19/24
84819375;45461297;361830925;10/19/24
32133316;45461302;271733345;10/19/24
78493510;45461295;284533122;10/19/24
90165675;45457323;292230130;10/19/24
89252454;45457322;292132108;10/19/24
30758718;45257102;410677701;10/19/24
40220133;44294735;341330784;10/19/24
95965246;44294792;341331283;10/19/24
99043270;44294738;401430877;10/19/24
104640308;44294743;381230452;10/19/24
104669837;44294744;380532443;10/19/24
22597166;44294791;393234664;10/19/24
64427382;44294741;260332474;10/19/24
108856178;44294737;410879552;10/19/24
13910833;44294742;371733669;10/19/24
84609362;44294740;294431770;10/19/24
8287953;44294785;333930216;10/19/24
83652647;45459917;415076200;10/19/24
110358244;45458597;360734623;10/19/24
110358309;45458598;400131038;10/19/24
41911040;45458596;200430780;10/19/24
84338865;45458599;291631832;10/19/24
32668449;44714976;803940787;10/19/24
75921804;44714971;400943467;10/19/24
8126852;45458595;333830930;10/19/24
37103636;45459921;973231115;10/19/24
86355414;45459916;271733334;10/19/24
47874228;45458946;421877795;10/19/24
8429634;45458976;362430366;10/19/24
8429561;45458980;422978351;10/19/24
8429570;45458981;340632299;10/19/24
112154409;45458982;431278262;10/19/24
77395085;45458979;960630432;10/19/24
77395379;45458984;370232448;10/19/24
98848755;45458910;380832378;10/19/24
52992837;45458975;324333778;10/19/24
79544924;44286148;232830918;10/19/24
86811800;44286150;302131052;10/19/24
21408947;45461102;273230535;10/19/24
67009018;45461095;810135835;10/19/24
78328047;45461112;284534733;10/19/24
109769937;45457229;414377013;10/19/24
111178002;45457227;421878529;10/19/24
112142907;45457225;431377810;10/19/24
112215963;45457226;430778490;10/19/24
107269830;45457260;401031190;10/19/24
51408643;45456730;392131424;10/19/24
104831073;45456729;392131425;10/19/24
95592660;45456731;340731767;10/19/24
86741578;45456732;302131999;10/19/24
85293130;44714769;203142503;10/19/24
51079771;45456727;961732063;10/19/24
75283328;45456733;302031545;10/19/24
82983810;45456734;415877907;10/19/24
45341389;45460505;211830523;10/19/24
45341052;45461197;211830524;10/19/24
8367116;44714742;882040374;10/19/24
8115524;45459511;874830340;10/19/24
8115540;45459514;874830322;10/19/24
8115559;45459505;830130316;10/19/24
8115567;45457352;811030999;10/19/24
8115532;45459510;831430558;10/19/24
8115621;45457351;874830321;10/19/24
21025070;45457345;211830544;10/19/24
53839242;45459512;211730790;10/19/24
45201137;45457347;930430258;10/19/24
66066760;45457349;221331879;10/19/24
28993055;45457346;940830597;10/19/24
8115656;45457354;854630348;10/19/24
49721690;45457353;200530855;10/19/24
71031120;45457350;991630206;10/19/24
80982379;45457348;210531426;10/19/24
75353245;45460432;353134476;10/19/24
100530370;45460427;353231219;10/19/24
79293107;45460520;214331233;10/19/24
79293212;44286176;871032646;10/19/24
79293336;44286180;211833783;10/19/24
79293158;44286183;222634272;10/19/24
79293263;44286179;221030226;10/19/24
79293352;44286182;992632837;10/19/24
98322613;44294775;312834451;10/19/24
94463255;44294784;330630566;10/19/24
92943730;44294783;324030810;10/19/24
94517835;44294782;331231850;10/19/24
93140487;44294778;415576772;10/19/24
98985205;44294779;282834057;10/19/24
94894787;44294776;420576263;10/19/24
99620901;44294774;312830341;10/19/24
92542913;44294781;294532615;10/19/24
98371304;44294780;312834452;10/19/24
94284610;44294769;324330955;10/19/24
94026947;44294765;331131898;10/19/24
94737223;44294772;294230988;10/19/24
93747195;44294777;331131609;10/19/24
49659790;44715356;922442295;10/19/24
89674960;44294770;230731780;10/19/24
104043369;45461893;250130351;10/19/24
101207000;45461904;273132359;10/19/24
97201030;45461899;343234811;10/19/24
38639157;45461898;380149496;10/19/24
57307369;45252760;380150816;10/19/24
96289929;45456828;341330247;10/19/24
111883890;45456834;380833065;10/19/24
112044905;45456822;430377870;10/19/24
98246712;45458634;351233271;10/19/24
95032401;45458627;312833117;10/19/24
69934703;44294907;393330731;10/19/24
108861791;44294914;411379070;10/19/24
48707520;44294908;410879354;10/19/24
84886404;44294910;390731864;10/19/24
88616053;44294909;415577890;10/19/24
8289000;44294911;273333160;10/19/24
93868847;45459159;351730000;10/19/24
97412716;45459191;333931858;10/19/24
97828998;45459162;351233224;10/19/24
98757660;45459160;351731015;10/19/24
71238166;45459158;271733350;10/19/24
71872345;45459164;371734773;10/19/24
89255267;45461914;242431918;10/19/24
87441446;45460773;331231981;10/19/24
99182505;45461906;292032889;10/19/24
87649845;45460767;324331773;10/19/24
42541921;44286127;431278322;10/19/24
8508674;44286130;361232000;10/19/24
8512000;44286125;370230776;10/19/24
90187407;44286133;423278012;10/19/24
54729203;44286131;292131578;10/19/24
107690551;44294872;393330624;10/19/24
55752802;44294874;331232929;10/19/24
66993660;44294870;400231914;10/19/24
106581830;44294866;400230504;10/19/24
106610503;44294868;400230273;10/19/24
90635990;44294873;360133077;10/19/24
104752629;44294869;380731600;10/19/24
91753341;44294867;415076251;10/19/24
86194461;44294871;401232372;10/19/24
38038889;44294877;331933786;10/19/24
80823246;44294875;421977403;10/19/24
21408840;44294880;422877990;10/19/24
85185710;44715319;331041854;10/19/24
8392153;45457359;422877240;10/19/24
25275364;44711744;920842865;10/19/24
25478958;44711746;922442427;10/19/24
28866894;45458815;390634708;10/19/24
39673243;45763796;390344061;10/19/24
32973551;45458822;414377689;10/19/24
35449543;45458816;324330699;10/19/24
61717398;45458820;371732832;10/19/24
105004510;45458819;392131436;10/19/24
52760049;45459058;851431242;10/19/24
8117373;45763798;861240063;10/19/24
8117420;45459060;882030267;10/19/24
80380115;45459059;351731467;10/19/24
8117535;45459062;294531021;10/19/24
96855320;45456865;400230991;10/19/24
94554862;45456867;331431905;10/19/24
95510737;45456872;340133411;10/19/24
95362940;45459172;400230226;10/19/24
94184445;45459213;331231929;10/19/24
95809252;45459209;340730659;10/19/24
100127258;45459165;353132310;10/19/24
98027859;45459171;342342358;10/19/24
93319290;45459206;312131511;10/19/24
94980950;45459210;391431914;10/19/24
95170642;45459208;333633906;10/19/24
100320422;45459167;353134539;10/19/24
98588435;45459169;351231070;10/19/24
95681264;45459207;340131449;10/19/24
94190607;45459173;331231865;10/19/24
98046071;45459168;351732162;10/19/24
95681477;45459170;340133467;10/19/24
97331961;45459166;330330074;10/19/24
101076410;45459174;232132930;10/19/24
42793459;45257015;291930006;10/19/24
102951284;45257011;373332899;10/19/24
102952744;45257016;372932185;10/19/24
80246346;45257010;291932489;10/19/24
81335253;45257019;291932559;10/19/24
84260700;45257014;291930051;10/19/24
8344957;45456811;380272755;10/19/24
8344884;45456814;410278341;10/19/24
8209634;45457462;270431765;10/19/24
95340165;45457460;412678081;10/19/24
87687518;45457430;271730714;10/19/24
90801830;45457431;270431708;10/19/24
92464173;45457432;330331161;10/19/24
98319795;45457426;312830254;10/19/24
21046034;45457428;330330824;10/19/24
26537869;45257202;930432197;10/19/24
86621157;45460355;903630413;10/19/24
22624716;45460364;914430183;10/19/24
89023161;45461940;211732272;10/19/24
38202093;45461943;982030632;10/19/24
88565807;45461938;222632778;10/19/24
40754634;45461942;202930673;10/19/24
88565742;45461939;232830759;10/19/24
42118883;45461941;324030968;10/19/24
89179366;45461937;982530527;10/19/24
38193272;45461944;981230969;10/19/24
83824219;45461978;261430438;10/19/24
38198258;45461981;312932650;10/19/24
85316750;45461983;982030630;10/19/24
54877458;45461975;982030610;10/19/24
103988548;45461372;362233267;10/19/24
104911182;45461365;380832533;10/19/24
104166100;45461366;361031079;10/19/24
104829397;45461367;380730043;10/19/24
104321911;45461368;381230597;10/19/24
104015497;45461371;361030706;10/19/24
25687344;44294840;963131220;10/19/24
72033223;45461446;212131958;10/19/24
30481732;45701000;940543540;10/19/24
64682420;45700998;913240453;10/19/24
8391866;44294839;864231277;10/19/24
48925535;44294836;230531787;10/19/24
108710653;45700999;400544843;10/19/24
108971236;44294798;411376984;10/19/24
30353319;45459108;940830729;10/19/24
78737761;45700997;411979045;10/19/24
65397860;44294841;393234657;10/19/24
8353468;44294835;393333498;10/19/24
108453383;44294802;410278282;10/19/24
58865829;44294803;784430341;10/19/24
8347042;44294842;411377001;10/19/24
105275034;44714670;390142509;10/19/24
92423450;44286144;311332281;10/19/24
85577715;44286135;380832549;10/19/24
66837910;45460095;294531952;10/19/24
59793023;45461285;341532175;10/19/24
47795506;45461291;350134579;10/19/24
57858942;45461288;401030057;10/19/24
76656977;45457422;333633740;10/19/24
85880132;45457424;214333127;10/19/24
63732467;45457416;961731229;10/19/24
88842037;45457421;350133578;10/19/24
88632989;45460915;333930264;10/19/24
111194997;45257423;421976663;10/19/24
64986748;44715479;293443447;10/19/24
106967053;44718594;401040672;10/19/24
8348790;45257421;411376770;10/19/24
106700200;45461157;400230492;10/19/24
105346047;45456590;430878143;10/19/24
110387821;45461155;421076717;10/19/24
109564340;45461156;413378171;10/19/24
109422953;45461163;412678415;10/19/24
107131650;45461159;401031311;10/19/24
109231546;45461164;411976940;10/19/24
108000087;45461158;390531940;10/19/24
108253104;44282678;400788074;10/19/24
68365454;44715420;260341738;10/19/24
52054519;44715200;210641579;10/19/24
54938007;45459519;242433353;10/19/24
67942571;44715199;884041041;10/19/24
8299145;44715182;390542910;10/19/24
8115770;45460909;854730866;10/19/24
8115800;45460912;874830324;10/19/24
8115796;45460907;830630189;10/19/24
8115672;45460914;843330410;10/19/24
8115710;45460913;874830036;10/19/24
8115788;45461170;804730018;10/19/24
28219872;45461171;881230637;10/19/24
8115680;45461165;773232469;10/19/24
80982255;45461174;233731959;10/19/24
8115583;45461166;881230898;10/19/24
8115699;45461169;881230764;10/19/24
25644220;45461172;881230897;10/19/24
77818792;45461168;202430245;10/19/24
8115818;44715431;861440683;10/19/24
77819047;45461167;202430170;10/19/24
96946377;45462040;413478899;10/19/24
92636128;45462044;413377447;10/19/24
100906087;45460868;360230038;10/19/24
100135692;45460867;351731428;10/19/24
96118563;45460822;341331229;10/19/24
101015038;45460816;360131722;10/19/24
103520597;45457675;372131409;10/19/24
86764845;45457729;302132110;10/19/24
8427640;45457726;312830284;10/19/24
8427666;45457731;233130594;10/19/24
55285651;45459263;431377867;10/19/24
8427372;45457725;230533277;10/19/24
8427682;45459260;202930798;10/19/24
8427402;45460854;360133729;10/19/24
84005688;45459181;421276179;10/19/24
111721784;45456759;422978957;10/19/24
112040969;45456764;430378944;10/19/24
8289670;45456758;410876917;10/19/24
110501489;45456757;421077726;10/19/24
112485685;45456760;430278124;10/19/24
26732912;45456763;412477149;10/19/24
96814829;45456755;412976491;10/19/24
110345118;45456756;421078768;10/19/24
98081586;45456761;310531631;10/19/24
102028818;45456762;361831454;10/19/24
80553532;45457584;411377205;10/19/24
106625306;45457575;421776901;10/19/24
97392014;44286295;350133165;10/19/24
